product_name,product_url,category,status,stars
"Musical Dancing Boys with Flashing Lights Toys for Babies,Kids,Girls,Boys",https://yoshops.com/products/musical-dancing-boys-with-flashing-lights-toys-for-babieskidsgirlsboys,Gaming Accessories,,5.0 star rating
Mions Mini Skateboard for Kids with Skating Kit(helmet+elbow+knee),https://yoshops.com/products/mions-mini-skateboard-for-kids-with-skating-kit-helmet-elbow-knee,Gaming Accessories,Reviewd,5.0 star rating
Big Foot Mini Monster Truck,https://yoshops.com/products/big-foot-mini-monster-truck-red-green-black-blue1,Gaming Accessories,,5.0 star rating
"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Gaming Accessories,,5.0 star rating
Piggy Bank Saving Coin Box,https://yoshops.com/products/piggy-bank-saving-coin-box,Gaming Accessories,,5.0 star rating
Color Clay Set for Kids Children Colors Air Dry Clay,https://yoshops.com/products/color-clay-set-for-kids-children-colors-air-dry-clay,Gaming Accessories,,5.0 star rating
Fruits Shape Eraser For Kids Best Birthday Gifts,https://yoshops.com/products/fruits-shape-eraser-for-kids-best-birthday-gifts,Gaming Accessories,,5.0 star rating
Magnetic Alphabet Letters and Numbers for Kids Learning,https://yoshops.com/products/magnetic-alphabet-letters-and-numbers-for-kids-learning,Gaming Accessories,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Gaming Accessories,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Gaming Accessories,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Gaming Accessories,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Gaming Accessories,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Gaming Accessories,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Gaming Accessories,,5.0 star rating
Reliance Jio Phone,https://yoshops.com/products/reliance-jio-phone1,Mobiles,Reviewd,4.8 star rating
Boat Rockerz 255 Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-255-wireless-bluetooth-headset-with-mic-black,Mobiles,Reviewd,4.9 star rating
boAT Airdopes X3 Bass Wireless Earbuds with Charging Case (White),https://yoshops.com/products/boat-airdopes-x3-bass-wireless-earbuds-with-charging-case-white,Mobiles,Reviewd,4.9 star rating
Boat Rockerz 530 Foldable Bluetooth Headphone with Mic (Carbon Black),https://yoshops.com/products/boat-rockerz-530-foldable-bluetooth-headphone-with-mic-carbon-black,Mobiles,Reviewd,4.9 star rating
Reliance Jio Phone 2,https://yoshops.com/products/reliance-jio-phone-2,Mobiles,Reviewd,4.9 star rating
Yoshops VR BOX Virtual Reality Glasses Headset 2.0 View Suitable For 4-6 Inch Smartphones,https://yoshops.com/products/yoshops-vr-box-virtual-reality-glasses-headset-2-0-view-suitable-for-4-6-inch-smartphones,Mobiles,Reviewd,5.0 star rating
Samsung Level U Bluetooth Wireless in-Ear Headphones With Mic (Black),https://yoshops.com/products/samsung-level-u-bluetooth-wireless-in-ear-headphones-with-mic-black,Mobiles,Reviewd,4.9 star rating
Boat Nirvanaa Uno Wired In-ear Earphones with Mic (Black),https://yoshops.com/products/boat-nirvanaa-uno-wired-in-ear-earphones-with-mic-black,Mobiles,Reviewd,5.0 star rating
Boat Rockerz 225 Plastic Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-wireless-bluetooth-headset-with-mic-black,Mobiles,Reviewd,4.9 star rating
JBL Tempo On-Ear Headphone With Mic – MS176 (Black),https://yoshops.com/products/xn-jbl-tempo-on-ear-headphone-with-mic-ms176-black-et05a,Mobiles,Reviewd,4.9 star rating
JBL Tempo On-Ear Headphone,https://yoshops.com/products/jbl-tempo-on-ear-headphone,Mobiles,Reviewd,5.0 star rating
Sony On-Ear Phone With Microphone Wired Headphones MS177,https://yoshops.com/products/xn-sony-on-ear-headphone-with-mic-ms177-black-jt71a,Mobiles,Reviewd,4.9 star rating
Mi Neckband Bluetooth Headset with Mic (Black),https://yoshops.com/products/mi-neckband-bluetooth-headset-with-mic-black,Mobiles,Reviewd,5.0 star rating
Boat Rockerz 335 STEREO EARPHONES (Black/Gold),https://yoshops.com/products/boat-rockerz-335-stereo-earphones-blackgold,Mobiles,Reviewd,5.0 star rating
Samsung U Flex Wireless Bluetooth Flexible Headphones with Mic (Black),https://yoshops.com/products/samsung-u-flex-wireless-bluetooth-flexible-headphones-with-mic-black,Mobiles,Reviewd,5.0 star rating
BOSE Sound True SQ2 Headphones Pouch (Black),https://yoshops.com/products/sound-true-sq2,Mobiles,Reviewd,4.8 star rating
Lava Captain N1 Red,https://yoshops.com/products/lava-captain-n1-red,Mobiles,Reviewd,5.0 star rating
Zebronics H-100HM Headphone with Mic,https://yoshops.com/products/zebronics-h-100hm-headphone-with-mic,Mobiles,Reviewd,4.3 star rating
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree,https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree,Mobiles,Reviewd,4.8 star rating
Sony MDR-G45LP On-Ear Street Wired Headphone,https://yoshops.com/products/sony-mdr-g45lp-on-ear-street-wired-headphone,Mobiles,Reviewd,5.0 star rating
Samsung Earphones With Mic Tuned by AKG (Black),https://yoshops.com/products/samsung-earphones-with-mic-tuned-by-akg-black,Mobiles,Reviewd,5.0 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Mobiles,Reviewd,5.0 star rating
Sony EX31BN Noise-Cancelling Bluetooth® In-ear Headphones,https://yoshops.com/products/sony-ex31bn-noise-cancelling-bluetooth-in-ear-headphones,Mobiles,Reviewd,5.0 star rating
boAt BassHeads 225 Wired Headphones with Mic and Carrying Case (Black),https://yoshops.com/products/boat-bassheads-225-wired-headphones-with-mic-and-carrying-case-black,Mobiles,Reviewd,5.0 star rating
"JBL C100SI Wired Headphones (Black,Red,White)",https://yoshops.com/products/jbl-c100si-dynamic-wired-headphones-black-in-the-ear,Mobiles,Reviewd,4.8 star rating
Nokia BH-103 Bluetooth Stereo Headset with Mic,https://yoshops.com/products/nokia-bh-103-bluetooth-stereo-headset-with-mic,Mobiles,Reviewd,5.0 star rating
OnePlus Bullets Wireless 3 Bluetooth Headphone(Black),https://yoshops.com/products/oneplus-bullets-wireless3-bluetooth-headphone-black1,Mobiles,Reviewd,4.9 star rating
Boat Super EXTRA BASS HEADS 225 WIRED WITH MIC (Black),https://yoshops.com/products/boat-super-extra-bass-heads-225-wired-with-mic-black,Mobiles,Reviewd,5.0 star rating
Boat BassHeads 160 with Mic Wired Stereo Headset (Black),https://yoshops.com/products/boat-bassheads-160-with-mic-wired-stereo-headset-black,Mobiles,Reviewd,5.0 star rating
MI 10000mAH Li-Polymer Power Bank (Black),https://yoshops.com/products/mi-10000mah-li-polymer-power-bank-black,Mobiles,Reviewd,5.0 star rating
REALME YOUTH BUDS Wireless Bluetooth Headphone,https://yoshops.com/products/realme-youth-buds-wireless-bluetooth-headphone1,Mobiles,,5.0 star rating
Lg Tone Pro Hbs-750 Bluetooth Headset,https://yoshops.com/products/lg-tone-pro-hbs-750-bluetooth-headset,Mobiles,Reviewd,4.7 star rating
SAMSUNG Travel Adapter White Battery Charger,https://yoshops.com/products/samsung-travel-adapter-white-battery-charger,Mobiles,Reviewd,5.0 star rating
Samsung Universal Mobile Charger USB Power Wall Adapter,https://yoshops.com/products/samsung-universal-mobile-charger-usb-power-wall-adapter,Mobiles,Reviewd,5.0 star rating
Zebronics Card Reader VR BOX Special Combo,https://yoshops.com/products/zebronics-card-readervr-box-20wireless-mouse-multi-chargeruniversal-adaptor-iphone-head-phone-specaical-combo,Mobiles,,5.0 star rating
boAt BassHeads 229 Metal Earphones Hifi Stereo Headsets Metal Headphones With Mic,https://yoshops.com/products/boat-bassheads-229-metal-earphones-hifi-stereo-headsets-metal-headphones-with-mic,Mobiles,,5.0 star rating
Realme Buds Wireless BlueTooth Headset(Black),https://yoshops.com/products/realme-buds-wireless-bluetooth-headset-black1,Mobiles,,5.0 star rating
Auto ePass 2003 FIPS USB Token,https://yoshops.com/products/auto-epass-2003-fips-usb-token,Mobiles,,5.0 star rating
Celkon C107 Black,https://yoshops.com/products/celkon-c107-black,Mobiles,,5.0 star rating
Zebronics ZEB-VR Virtual Reality Headset VR BOX,https://yoshops.com/products/zebronics-zeb-vr-virtual-reality-headset,Mobiles,Reviewd,2.3 star rating
"Boat BassHeads 250 with Hifi Sound Effect, in-line mic, Clear Human Voice,Noise Isolation With Precise Bass Wired Earphones (Black)",https://yoshops.com/products/boat-bassheads-250-with-hifi-sound-effect-in-line-mic-clear-human-voicenoise-isolation-with-precise-bass-wired-earphones-black,Mobiles,,5.0 star rating
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Mobiles,,5.0 star rating
Mi Wired Headphones with Mic Ultra-Deep Bass (Black),https://yoshops.com/products/mi-wired-headphones-with-ultra-deep-bass-black,Mobiles,,5.0 star rating
REALME Buds Air Tone Wireless Headphone,https://yoshops.com/products/realme-buds-air-tone-wireless-headphone,Mobiles,,5.0 star rating
REALME BUDS PLUS Wireless Bluetooth Ears Buds Headphone,https://yoshops.com/products/realme-buds-plus-wireless-bluetooth-ears-buds-headphone,Mobiles,Reviewd,5.0 star rating
REALME YOUTH BUDS Wireless Bluetooth Headphone,https://yoshops.com/products/realme-youth-buds-wireless-bluetooth-headphone2,Mobiles,Reviewd,5.0 star rating
Realme Buds 3 Wired EARPHONE(Black),https://yoshops.com/products/realme-buds-3-wired-earphone-black1,Mobiles,,5.0 star rating
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Mobiles,,5.0 star rating
I-Koson Earphones with Microphone,https://yoshops.com/products/i-koson-earphones-with-microphone,Mobiles,Reviewd,5.0 star rating
"Philip SHQ2305WS Wired Headphones (Black,White)",https://yoshops.com/products/philip-shq2305ws-in-the-ear-wired-headphones-black-in-the-ear,Mobiles,Reviewd,3.3 star rating
YoShops Multi Pin Cable 4in1,https://yoshops.com/products/yoshops-multi-pin-cable-4in1,Mobiles,Reviewd,4.2 star rating
Bluedio i4 Stereo Bluetooth Earphone,https://yoshops.com/products/bluedio-i4-stereo-bluetooth-earphone,Mobiles,,5.0 star rating
Sony MDR-EX255AP In-Ear Headphones with Mic (Black),https://yoshops.com/products/sony-mdr-ex255ap-in-ear-headphones-with-mic-black,Mobiles,,5.0 star rating
Skullcandy Earphone With Pouch Bag,https://yoshops.com/products/skullcandy-earphone-with-pouch-bag,Mobiles,,5.0 star rating
Zebronics ZEB-EM750 Headphone with Mic,https://yoshops.com/products/zebronics-zeb-em750-headphone-with-mic,Mobiles,,5.0 star rating
Boat BASS HEADS 152 (Black),https://yoshops.com/products/boat-bass-heads-152-black,Mobiles,,5.0 star rating
Boat BassHeads 225 Super Extra Bass Headphone (Black),https://yoshops.com/products/boat-bassheads-225-super-extra-bass-headphone-black,Mobiles,,5.0 star rating
ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Mobiles,,5.0 star rating
JBL SH12 WIRELESS Bluetooth HEADPHONE,https://yoshops.com/products/jbl-sh12-wireless-bluetooth-headphone,Mobiles,,5.0 star rating
REALME Buds Wireless Bluetooth Headphone,https://yoshops.com/products/realme-buds-wireless-bluetooth-headphone1,Mobiles,,5.0 star rating
sandisk 8 gb memory card,https://yoshops.com/products/sandisk-8-gb-memory-card,Mobiles,,5.0 star rating
Realme Buds Wireless BT-R3 BlueTooth Headphone(Black),https://yoshops.com/products/realme-buds-wireless-bt-r3-bluetooth-headphone-black1,Mobiles,,5.0 star rating
SYSKA Wireless EARPHONES H-15 BlueTooth Headphone(Black),https://yoshops.com/products/syska-wireless-earphones-h-15-bluetooth-headphone-black1,Mobiles,,5.0 star rating
JBL A005 Portable Led Lightning Wireless Bluetooth Speaker,https://yoshops.com/products/jbl-a005-portable-led-lightning-wireless-bluetooth-speaker,Mobiles,,5.0 star rating
Realme Buds Wireless 2 Bluetooth In the Ear Headphone (Black),https://yoshops.com/products/realme-buds-wireless-2-bluetooth-in-the-ear-headphone-black,Mobiles,,5.0 star rating
"Mini VR BOX Virtual Reality Headsets with ultra 3D glasses Compatible with Android and IOS Devices (Blue, Black)",https://yoshops.com/products/mini-vr-box-virtual-reality-headsets-with-ultra-3d-glasses-compatible-with-android-and-ios-devices-blue-black,Mobiles,,5.0 star rating
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Mobiles,,5.0 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Mobiles,,5.0 star rating
Samsung-Metro-350-White,https://yoshops.com/products/samsung-metro-350-white,Mobiles,,5.0 star rating
I Kall K-66 White,https://yoshops.com/products/i-kall-k-66-white,Mobiles,,5.0 star rating
"AmbranePowerBank P-1111(white,Blue)",https://yoshops.com/products/ambranepowerbank-p-1111whiteblue,Mobiles,,5.0 star rating
AmbranePowerBank P-1310,https://yoshops.com/products/ambranepowerbank-p-1310,Mobiles,,5.0 star rating
YO Earpods With Mic Compatible with Apple Phone,https://yoshops.com/products/yo-earpods-with-mic-compatible-with-apple-phone,Mobiles,Reviewd,5.0 star rating
Philip SHE 3590WT/98 Headphone (White),https://yoshops.com/products/philip-she-3590wt98-headphone-white,Mobiles,Reviewd,5.0 star rating
Yo 400 Wireless Bluetooth Headphones (Black),https://yoshops.com/products/yo-400-wire-less-headphones-bluetooth,Mobiles,Reviewd,5.0 star rating
USB LED Light Lamp for Computer Laptop-10PC,https://yoshops.com/products/usb-led-light-lamp-for-computer-laptop,Mobiles,,5.0 star rating
Quantum QHM 6602-M 6600 mAh(White),https://yoshops.com/products/quantum-qhm-6602-m-6600-mahwhite,Mobiles,,5.0 star rating
Mobile Battery,https://yoshops.com/products/mobile-battery,Mobiles,,5.0 star rating
"Wireless Mouse,Multi Charger, Universal Adaptor,Head Phone with Mic,Laptop Led Light",https://yoshops.com/products/yoo-mouse-yoo-multi-chargersamsung-universal-charger-phone-head-phone-specaical-combo,Mobiles,,5.0 star rating
Zebronics ZEB CR-45 sd card reader,https://yoshops.com/products/zebronics-card-reader,Mobiles,,5.0 star rating
"Zebronics USB Type C Cable 1 Meter Charging Cable for Samsung, Nokia, LG, HTC, Lenovo, Gionee and other smart phone.(Black)",https://yoshops.com/products/zebronics-usb-type-c-cable,Mobiles,,5.0 star rating
Yo145 OTG Cable,https://yoshops.com/products/yo145-otg-cable,Mobiles,Reviewd,4.2 star rating
Zebronics BH330 Bluetooth Headphones,https://yoshops.com/products/zebronics-bh330-bluetooth-headphones,Mobiles,Reviewd,5.0 star rating
Zebronics Blue Bird Bluetooth Earphones,https://yoshops.com/products/zebronics-blue-bird-bluetooth-earphones,Mobiles,,5.0 star rating
Zebronics BH504 Bluetooth Headphones with Mic,https://yoshops.com/products/zebronics-bh502-bluetooth-headphones,Mobiles,Reviewd,4.0 star rating
